split,label,width,height,path
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_077_100_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_077_100_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_078_955_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_079_076_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_080_061_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_081_087_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_082_103_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_083_213_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_084_042_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_085_124_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_086_090_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_087_081_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_088_060_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_089_065_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_090_086_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f10.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f11.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f12.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f13.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f14.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f2.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f3.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f4.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f5.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f6.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f7.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f8.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_091_116_f9.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_092_098_f0.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_092_098_f1.jpg
train,fake,299,299,C:\TFG\Dataset_Final_Procesado\Dataset_Final_Procesado\train\fake\Deepfakes_092_098_f10.jpg
